note_id,last modification time,tags,Front,Front_alt,Back,Part of Speech,Sound,Sound Example Sentence,Image,Note,Sanskrit,Question,Spelling Hint
1682924141360,1702724695,LRZTP LRZTP_Colloquial_Misc,ལྕགས་,,metal,n,,,"""<img alt=""""Reciclar metales: ¿qué hay que tener en cuenta?"""" src=""""paste-21792a0fcf98ed16f2696fa51ec946b33a12791a.jpg"""">""",,,,
1682924188935,1702724695,LRZTP LRZTP_Colloquial_Misc,ཉ་པ་,,fisher man or woman,n,,,"""<img alt=""""Top 6 Tips All Fishermen Should Know to Improve Their Fishing"""" src=""""paste-fc0905b31a9e3deed1e5c46738ebc07785513c3a.jpg"""">""",,,,
1682924234521,1702724695,LRZTP LRZTP_Colloquial_Misc,བསོད་ནམས་ཆེན་པོ་,,"""fortunate, good fortunte (from virtue more than """"luck"""")""",adj,,,"""<img src=""""paste-d1747ba2cba1e56c71f645dd995d60ab97e6f48f.jpg"""">""",,,,
1682924258901,1702725440,LRZTP LRZTP_16 LRZTP_Colloquial_Lesson_16 LRZTP_Module_2,འཕྲོད་བསྟེན་,,"health, sanitation",n,[sound:'phrod bsten.mp3][sound:193719759_180823_0412_21.mp3],[sound:'phrod bsten ex.mp3],"""<img alt=""""What is good health? | Batoi Hub"""" src=""""paste-2dbb49b9e238f6d74ccad3bab3f8d2f7be2595d8.jpg"""">""","""<font color=""""#000000"""">འཕྲོད་ fit, suitable; བསྟེན་ to rely on, attend, serve<br>(བསྟན་ teach, indicate, show)<br>ཕ་མ་རྒས་འཁོགས་གི་འཕྲོད་བསྟེན་ལ་ཕྲུ་གུས་དོ་སྣང་བྱེད་ཡག་དེ་གལ་ཆེན་པོ་རེད།</font>""",,,
1682924269087,1702724695,LRZTP LRZTP_Colloquial_Misc,ལྕེ་ལེབ་,,tongue,n,,,"""<img alt=""""Why does my dentist make me stick out my tongue?"""" src=""""paste-17886a4909dc323f565aa03d7f7096cbf050927a.jpg"""">""",,,,
1682924290529,1702724695,LRZTP LRZTP_Colloquial_Misc,དག་ཆ་,,spelling,n,,,,,,,
1682924305539,1702725489,LRZTP LRZTP_20 LRZTP_Colloquial__Lesson_20 LRZTP_Module_3,བརྟན་པོ་,,"firm, stable, good",adj,[sound:brtan po.mp3][sound:བརྟན་པོ།.mp3],[sound:brtan po ex.mp3][sound:ང་ལ་ཁ་ལོ་བ་བརྟན་པོ་གཅིག་དགོས་ཀི་ཡོད་རླ.mp3],,"ང་ལ་ཁ་ལོ་བ་བརྟན་པོ་གཅིག་དགོས་ཀྱི་ཡོད་རེད། གང་ཡིན་ཟེར་ན་ས་ཆ་ཐག་རིང་པོ་ལ་འགྲོ་དགོས་ཡོད།<br>I need a good driver since I need to go to a place which is far away.<br><br><div>བསྟེན་པ། to rely on, make use of, ཨེམ་ཆི་བསྟེན་པ། to see a doctor, འཕྲོད་བསྟེན་ health</div> <div>རྟེན་ (རྟེན་འབྲེལ་) basis, support, depend on, rely on</div> <div>བསྟན་པ། teaching, taught or shown (past of སྟོན་པ་)</div> <div>ཏན་ཏན། གཏན་གཏན། certain, sure</div>",,,
1682924322462,1702724695,LRZTP LRZTP_Colloquial_Misc,འགྱུར་ཆོག་ཆོག་,,"unstable, changing",adj,,,"""<img alt=""""The Shining (1980) - IMDb"""" src=""""paste-8e7fadb1f931c46633a44f405072b56579a715b8.jpg"""">""","""<span style=""""color: rgb(2, 2, 2);"""">མི་གཤིས་ཀ་འགྱུར་ཆོག་ཆོག་རེད།<br></span><span style=""""color: rgb(2, 2, 2);"""">ངའི་རྒྱལ་ཁབ་གི་ཆབ་སྲིད་གནས་སྟངས་འགྱུར་ཆོག་ཆོག་རེད།</span>""",,,
1682924336803,1702724695,LRZTP LRZTP_Colloquial_Misc,གནས་སྟངས་,,"state, condition",n,,,,,,,
1682924352576,1702724695,LRZTP LRZTP_Colloquial_Misc,འདྲེས་,,"mixed, merged",adj,,,"""<img alt=""""Should You Cream Your Coffee or Not?"""" src=""""paste-876cc89d9e43e5ea2b91a653f5029f5ef6936856.jpg"""">""",འདྲེ་ (v) mix,,,
1682924366211,1702724695,LRZTP LRZTP_Colloquial_Misc,རྒྱུག་ཆུ་,,"creek, stream",n,,,"""<img alt=""""KJ - Kaye and Jose - Amazing Photos: Small creek in Sydney, Australia"""" src=""""paste-1275fe6b6e9bc07eb7e57aa05a7c68e847d79cbb.jpg"""">""",,,,
1682924414235,1702725265,LRZTP LRZTP_03 LRZTP_Colloquial_Lesson_3 LRZTP_Module_1,ཡུལ་ལྗོངས་,,landscape,n,[sound:181864667_180401_0302_55.mp3],,"""<img alt=""""nature, Rock, Mountain, Bay, Sky, Sea, Coast, Shadow, Sunset, Landscape, Norway Wallpapers HD ..."""" src=""""paste-631208d3b12f113309ae0bd636b48bfab8dfda5e.jpg"""">""",,,,
1682924429683,1702724695,LRZTP LRZTP_Colloquial_Misc,རུལ་བ་,,rot,v,,,"""<img src=""""paste-34503dc3e90e215c9dd8023873df0469f1fab5b9.jpg"""">""",,,,
1682924437704,1702725440,LRZTP LRZTP_16 LRZTP_Colloquial_Lesson_16 LRZTP_Module_2,རིལ་བུ་,,pills,n,[sound:ril bu.mp3][sound:193719760_180823_0412_36.mp3],[sound:ril bu ex.mp3][sound:dwangs pa ex.mp3],"""<img alt=""""Pfizer Says Its Pill May Be Effective Against Omicron, 43% OFF"""" src=""""paste-3229e6fabd6c434d137f25020267efbfa03bf883.jpg"""">""",""" <font color=""""#000000"""">སྨན་གྱི་རིལ་བུ་དེ་ཚོ་གང་འདྲས་ཟ་དགོས་ཀྱི་ཡོད་མེད་ཁྱེད་རང་གིས་མཁྱེན་གྱི་ཡོད་པས།<br></font><br>ངས་རིན་ཆེན་རིལ་བུ་བཟས་ཙང་མགོ་ཡུར་འཁོར་ཡག་རྦེད་དེ་དྭངས་བཞག<font color=""""#000000""""><br></font>""",,,
1682924453021,1702724695,LRZTP LRZTP_Colloquial_Misc,ཕུག་,,cave,n,,,"""<img alt=""""The dark cave of Hazar Merd Group of Caves (Illustration) - World ..."""" src=""""paste-0ff825ea7293e2297cc12de73070ee48715e762d.jpg"""">""","བྲག་ཕུག་ stone cave (for meditators)<br>ཕུག་པ་ (v) pierce, penetrate",,,
1682924473694,1702725453,LRZTP LRZTP_17 LRZTP_Colloquial_Lesson_17 LRZTP_Module_2,ཕག་པ་,,pig,n,[sound:phag pa.mp3][sound:ཕག་པ་-7aa91085821a48704824c9b4b330a9a00c59de9c.mp3],[sound:phag pa ex.mp3],"""<img alt=""""Snout as easy as it looks. That pigs can play video games is remarkable - try doing so with a nose - The Economic Times"""" src=""""paste-b7913a5ab9ec0a1a1b250192a4ea20510991cacf.jpg"""">""","ཕག་པ་དེ་ཚོ་ས་ཆ་གཙོག་པ་ལ་བསྡད་ན་ཡང་ང་ལ་སྙིང་རྗེ་པོ་མཐོང་གི་འདུག<br><br>ཁ་ལག་ཧ་ཅང་མང་པོ་བཟས་ན་ཕག་པ་ལས་རྒྱགས་ཀ་ཆགས་ཀྱི་རེད། If you eat excessively, you will become more corpulent than a pig.&nbsp;",,,
1682924482318,1702724695,LRZTP LRZTP_Colloquial_Misc,ངོ་དེབ་,,Facebook,n,,,,,,,
1682924519421,1702724695,LRZTP LRZTP_Colloquial_Misc,གོང་,སྒང་,"(1) above (སྟེང། ཐོག)<br>(2) previous, before (སྔོན། ཐོག་མ།)","adj, adv",,,"""<img alt=""""Free Above Cliparts, Download Free Above Cliparts png images, Free ..."""" src=""""paste-9faeb8fa13d3a9f60b58f847bdd7428d6d9f9c12.png"""">""",ཁོང་གནས་རིམ་གོང་དུ་སྤར་སོང་།<br>She went up a grade.<br><br>ཆར་དུས་མ་ཚེས་གོང་<br>Before monsoon starts...,,,
1682924528277,1702725453,LRZTP LRZTP_17 LRZTP_Colloquial_Lesson_17 LRZTP_Module_2,ངང་པ་,,goose,n,[sound:ngang pa.mp3][sound:ངང་པ་-ccd62f7605f2c547f3e65e739a3f6146c0232d33.mp3],[sound:ngang pa ex.mp3][sound:ངང་པ་དེ་ཚོ་དགུན་གའྱི་སབས-2f270b33f70c1692496375b4dae8d530ad3970da.mp3],"""<img alt=""""Domestic goose - Wikipedia"""" src=""""1200px-Domestic_Goose.jpg"""">""",ས་ཆ་ཁ་ཤས་ལ་མི་དེ་ཚོ་བྱ་དེ་ལས་ངང་པ་གསོ་ཡག་དགའ་བ་བྱེད་ཀྱི་ཡོད་རེད། <br>In some places people like to feed / keep geese more than those birds.&nbsp;<br>ངང་པ་དེ་ཚོ་དགུན་ཁའི་སྐབས་སུ་ལྷོ་ཕྱོགས་ལ་ཕུར་གྱི་ཡོད་རེད་པས།<br>,,,
1682924555216,1702724695,LRZTP LRZTP_Colloquial_Misc,ཧམ་པ་,,"greedy, demanding, arrogant, shameless",adj,,,"""<img src=""""paste-5f500ea3b92a67b500bccaad2ee446b475be5039.jpg"""">""",ཧམ་པ་ཆེན་པོ་བྱེད་ན་རོགས་པ་ཚོས་ཁྱོད་ལ་དགའ་གི་མ་རེད།དཔེར་ན་་་་་ཕྲུག་གུ་ཁ་ཤས་མཉམ་ཆུང་ཡོད་རེད། ཕྲུག་གུ་མཉམ་ཆུང་དེ་ཚོ་ཁ་ལག་ལེན་དུས་ཉུང་ཉུང་མ་གཏོགས་ལེན་ཐུབ་ཀི་མ་རེད།<br>,,,
1682924569868,1702724695,LRZTP LRZTP_Colloquial_Misc,རིས་,,division,n,,,"""<img alt=""""Thoughts On Thursday: Political Division - Megan Roylee"""" src=""""paste-117cb1dd74de6aa776e0f5ada8ed3e8a88aea0bd.jpg"""">""",1)&nbsp;ཕྱོགས་དང་སྡེ་ཚན། 2) རི་མོ།<br>རིས་མེད།&nbsp;,,,
1682924602193,1702724695,LRZTP LRZTP_Colloquial_Misc,ལྟོགས་པ་,,to be hungry,v,,,"""<img alt=""""Ask Healthy Living: Why Do We Get 'Grumpy Hungry'? | HuffPost"""" src=""""paste-d3d8383318029a49d6b200f62f1dfc4a20dfd608.jpg"""">""",སྔོན་ལ་ང་གྲོད་ཁོག་ལྟོགས་གི་འདུག ཡིན་ན་ཡང་ད་ལྟ་རང་གྲོད་ཁོག་རྒྱག་གི་འདུག,,,
1682924620746,1702724695,LRZTP LRZTP_Colloquial_Misc,གོམ་པ་,,step (as in walking),n,,,"""<img src=""""paste-fe905ec9b1cc5d974e9da5c2b4f128d2896f6277.jpg"""">""","ཐག་རིང་པོ་ཡོད་མ་རེད། གོམ་པ་བརྒྱབས་ནས་ཕེབས་ན་སྐར་མ་བཅུ་ལས་འགོར་གྱི་མ་རེད།<br>It's not far from here. If you walk, it will not take [you] more than ten minutes.",,,
1682924633068,1702724695,LRZTP LRZTP_Colloquial_Misc,ལྡེ་མིག་,,key,n,,,"""<img src=""""paste-d118cdf3b1a473f19bcfecdde64398eff1f99076.jpg"""">""",,,,
1682924655933,1702724695,LRZTP LRZTP_Colloquial_Misc,ལྡན་པ་,,possess,adj,,,, ཡོད་པའམ་མངའ་བའི་དོན།,,,
1682924668791,1702724695,LRZTP LRZTP_Colloquial_Misc,གམ་དུ་,"འགྲམ་ལ་, འཁྲིས་ལ་","beside, near",prep,,,"""<img src=""""paste-5c34122c5b631570236850511306af15dd43e50c.jpg"""">""",,,,
1682924679981,1702724695,LRZTP LRZTP_Colloquial_Misc,ནོར་བུ་,,jewel,n,,,"""<img src=""""paste-b37fecb6ce49ac3b80fa1fa67b73fdd33634d320.jpg"""">""",,,,
1682924690819,1702725476,LRZTP LRZTP_19 LRZTP_Colloquial__Lesson_19 LRZTP_Module_3,བལ་,,wool,n,[sound:190448620_180629_1014_59.mp3],,"""<img src=""""paste-92fbff6c2e24504f745c1d77cbf048cf2f7b733e.jpg"""">""",,,,
1682924724711,1702724695,LRZTP LRZTP_Colloquial_Misc,པགས་པ་,ལྤགས་པ།,"skin, hide, bark, rind",n,,"""[sound:185559234_180506_0241_13.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ཞོག་ཁོག་དེ་ཚོ་པགས་པ་བཤུ་དགོས་རེད།.mp3]</span>""","""<img src=""""paste-24b97ecc8964a3e1eb719848e190887e864845de.jpg"""">""",ལྤགས་ནད་ skin disease<br>པགས་པ་བཤུ་བ་ to peel skin<br>གླང་ཆེན་ལ་པགས་པ་འཐུག་པོ་ཡོད་རེད།ཚ་ལུ་མ་ཟ་ན་པགས་པ་བཤུ་དགོས་རེད།<br>,,,
1682924743922,1702724695,LRZTP LRZTP_Colloquial_Misc,ལས་དང་པོ་བ་,,beginner,n,,,"""<img src=""""paste-fc781b6aac0f39d4d7715b8ae85c939002eedf5e.jpg"""">""",,,,
1682924756803,1702724695,LRZTP LRZTP_Colloquial_Misc,གད་པ་,,"cleaner, sweeper",n,,,"""<img src=""""paste-14974abe7ca17ed5f25548b4f475118ed71dcb26.jpg"""">""",གད་རྒྱག གད་འཕྱག ཕྱགས་མ་རྒྱག་པ།&nbsp;to sweep,,,
1682924794033,1702724695,LRZTP LRZTP_Colloquial_Misc,ལྦུ་བ་,,"foam, bubbles",n,,,"""<img src=""""paste-c62a524b47ba3e8a3c1e34786ab54e8e3a85b07c.jpg"""">""",མིང་གི་རྣམ་གྲངས། དབུ་བ། ཆུ་བུར། ཆུའི་གད་མོ། འཛུམ་དཀར། དབུ་ཕྲེང་།,,,
1682924809644,1702724695,LRZTP LRZTP_Colloquial_Misc,ཝ་མོ་,,fox,n,,,"""<img src=""""paste.jpg"""">""","ཡུལ་དེར་བྱ་དང༌། བྱིའུ་སྣ་ཚོགས་དང༌། རི་དྭགས་ཤྭ་བ། རྐྱང༌། སྤྲེའུ་དང༌། གཅན་གཟན་གཟིགདོམ། ཝ་མོ་སོགས་ཡོད་ཅིང༌། ང་ཚོའི་ཡུལ་མི་མང་ཆེ་ནང་པ་ཡིན་པས་སེམས་ཅན་ལ་གནོད་འཚེ་མ་བྱས་སྟབས་རི་དྭགས་རྣམས་ཀྱང་འཇིགས་པ་མེད་པར་བག་ཕེབས་སུ་སྡོད་པ་རེད།<br>In that land, there were birds and wild animals: deer, wild asses, monkeys, and a few leopards, bears, and foxes. Because our people were Buddhists, they would never harm a living creature. Thus the wild animals lived freely without fear.",,,
1682924813280,1702724695,LRZTP LRZTP_Colloquial_Misc,ཐོ་,,list,n,,,"""<img src=""""paste-d3908ab6587e1a548cf12eb338564132b30b5a68.jpg"""">""",,,,
1682924822205,1702724695,LRZTP LRZTP_Colloquial_Misc,དྲག་པོ་,,"hard, heavy, fierce, strong",adj,,,"""<img src=""""paste-a54c6127b65346284e35178fbd0ada6e778e8cc0.jpg""""><img src=""""paste-6065de40948268b6791eb6b1d1de0f6bcfb750c0.jpg"""">""","རྒྱལ་ཁྲིམས་དྲག་པོས་བསྡམས། bound by strong/firm laws<br>ནད་དྲག་པོ། grave illness<br>ལྷ་དྲག་པོ། wratful deities<br>མོས་གུས་དྲག་པོ། intense devotionལྡོག་ཚིག ཞི་བ། འཇམ་པ།&nbsp;ཡང་མོ། (peaceful, soft, light)<br>",,,
1682924852349,1702724695,LRZTP LRZTP_Colloquial_Misc,གད་སྙིགས་,,trash,n,,,"""<img src=""""paste-c4c4c9533d685590937ba2e11f3521722a91f997.jpg"""">""",,,,
1682925589541,1702725375,LRZTP LRZTP_11 LRZTP_Colloquial_Lesson_11 LRZTP_Module_2,སྒུག་པ་,,"to wait, to await, to wait for   (ཐ་དད་པ་)",v,[sound:189171433_180610_0436_15.mp3],,"""<img src=""""paste-b95c9264616ef06740d9984891c0e46852d0cebb.jpg"""">""",,,,
1682925635065,1702724695,LRZTP LRZTP_Colloquial_Misc,སྒར་ཆེན་,,great camp&nbsp;,n,,,,"Karmapa's in old times did not have homes but moved around in great camps, esp. in Kham",,,
1682925723856,1702724695,LRZTP LRZTP_Colloquial_Misc,སྔགས་,,"mantra, tantra",n,,,"""<img src=""""paste-51a6d3f97a5e2faa6c0b930e6c0bc8390f2117cd.jpg"""">""",,,,
1682925799572,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,སྙིང་རྗེ་པོ་,,"beautiful, nice",adj,[sound:snying rje po.mp3][sound:190448648_180629_1017_57.mp3],[sound:snying rje po ex.mp3],"""<img src=""""paste-187e59a70cca4574546162154cdb683481a504a8.jpg"""">""",,,,
1682925817845,1702724695,LRZTP LRZTP_Colloquial_Misc,སྟོང་,,1000,n,,,,,,,
1682926098501,1702724695,LRZTP LRZTP_Colloquial_Misc,སྡོམ་ཚིག་,,summary,n,,,"""<img src=""""paste-f4ce2406804d7da46ec818557a57b9a7a1038c5a.jpg"""">""",སློབ་ཕྲུག་དེ་ཚོ་གཞུང་གི་སྡོམ་ཚིག་བློ་འཛིན་བྱེད་དགོས་རེད།,,,
1682926164635,1702724695,LRZTP LRZTP_Colloquial_Misc,སྤུ་,,fur (animal),n,,,"""<img src=""""paste-8587ac838215d35a497b9e14efb2e21344ed386c.jpg"""">""",,,,
1683006423864,1702724695,LRZTP LRZTP_Colloquial_Misc,ཀྱོག་ཀྱོག་,,"winding, crooked, curved",adj,,,"""<img src=""""paste-b5c74f15b8685848368b3b2e13c514eba6eac8a1.jpg"""">""",,,,
1683006568494,1702724695,LRZTP LRZTP_Colloquial_Misc,ཁྱིམ་,,house,n,,,"""<img src=""""paste-aa9e6c945f8c48de31ae4b1b03b51e0a2ae49a76.jpg"""">""",ཁང་པ་ (more spoken),,,
1683006619691,1702724695,LRZTP LRZTP_Colloquial_Misc,ཁྱབ་པ་,,"(v) spread, cover, permeate",v,,,"""<img src=""""paste-9d8499299b9168c37c32e0caab3cc68880d17e91.jpg"""">""",,,,
1683006695164,1702725413,LRZTP LRZTP_14 LRZTP_Colloquial_Lesson_14 LRZTP_Module_2,གྱོན་པ་,,"to wear, to put on, to dress   (ཐ་དད་པ་)",v,[sound:gyon pa.mp3][sound:190448639_180629_1016_56.mp3],[sound:gyon pa ex.mp3],"""<img src=""""paste-6d8594326331a2a15a0af659546b327083adaf88.jpg""""><br>""",,,,
